"text","playerId","trial"
"do we get to reguess?",1134,"6uaK4yRR7pkoBmFzW1"
"may be not so worth",472,"6uaK4yRR7pkoBmFzW1"
"I doubt it is lower then 2.5",674,"6uaK4yRR7pkoBmFzW1"
"haha you are looking it up",196,"6uaK4yRR7pkoBmFzW1"
"3.6",380,"6uaK4yRR7pkoBmFzW1"
"?",196,"6uaK4yRR7pkoBmFzW1"
"Planteuse de betteraves",144,"6uaK4yRR7pkoBmFzW1"
"I'm going 32",1133,"6uaK4yRR7pkoBmFzW1"
"I like 5-9",674,"6uaK4yRR7pkoBmFzW1"
"I'll go with 10",1254,"6uaK4yRR7pkoBmFzW1"
"No more than 5",298,"6uaK4yRR7pkoBmFzW1"
"but this is a drawing",874,"6uaK4yRR7pkoBmFzW1"
"I'm thinking more like 20 now",696,"6uaK4yRR7pkoBmFzW1"
"4.5-5 ?",363,"6uaK4yRR7pkoBmFzW1"
"should we get a consesus and all say the same",1133,"6uaK4yRR7pkoBmFzW1"
"no more than 8",472,"6uaK4yRR7pkoBmFzW1"
"Yes, you get to reguess",1385,"6uaK4yRR7pkoBmFzW1"
"I guess 23 but I think I'm going to go lower",1134,"6uaK4yRR7pkoBmFzW1"
"how about 10",196,"6uaK4yRR7pkoBmFzW1"
"I'l get 24 then",199,"6uaK4yRR7pkoBmFzW1"
"I'm locking in 32. anyone with me?",1133,"6uaK4yRR7pkoBmFzW1"
"i dont think so",472,"6uaK4yRR7pkoBmFzW1"
"i am going with 5.5 i think",363,"6uaK4yRR7pkoBmFzW1"
"15",196,"6uaK4yRR7pkoBmFzW1"
"3.6",380,"6uaK4yRR7pkoBmFzW1"
"10 is too much",298,"6uaK4yRR7pkoBmFzW1"
"I'm going to lower mine to 5",391,"6uaK4yRR7pkoBmFzW1"
"I think it’s lower - the paintings are the big money",351,"6uaK4yRR7pkoBmFzW1"
"thank you @ Whiskeyr9",1134,"6uaK4yRR7pkoBmFzW1"
"I think i am going for 6.5",674,"6uaK4yRR7pkoBmFzW1"
"we are all over the place",196,"6uaK4yRR7pkoBmFzW1"
"I'll go with 8",1254,"6uaK4yRR7pkoBmFzW1"
"3.6",144,"6uaK4yRR7pkoBmFzW1"
"anyone have any idea",645,"7wkkvgw5a42aHmDwa1"
"hello",341,"7wkkvgw5a42aHmDwa1"
"hi",1136,"7wkkvgw5a42aHmDwa1"
"i just thought it was 3 mil",720,"7wkkvgw5a42aHmDwa1"
"i have no idea",639,"7wkkvgw5a42aHmDwa1"
"no idea, just guessed",367,"7wkkvgw5a42aHmDwa1"
"I have no idea",108,"7wkkvgw5a42aHmDwa1"
"i put 8",645,"7wkkvgw5a42aHmDwa1"
"3 million",853,"7wkkvgw5a42aHmDwa1"
"2.5",882,"7wkkvgw5a42aHmDwa1"
"It’s pretty big, I did 3.5 mil",45,"7wkkvgw5a42aHmDwa1"
"I put 14",367,"7wkkvgw5a42aHmDwa1"
"12",1136,"7wkkvgw5a42aHmDwa1"
"I think 12 million",909,"7wkkvgw5a42aHmDwa1"
"I put 2",699,"7wkkvgw5a42aHmDwa1"
"i put 3 million",630,"7wkkvgw5a42aHmDwa1"
"PP is a popular name..for the large size..I put 2.7 milllion",341,"7wkkvgw5a42aHmDwa1"
"all over lol",645,"7wkkvgw5a42aHmDwa1"
"i put 100 lol",866,"7wkkvgw5a42aHmDwa1"
"Hi there. I just took a guess. I put 30",450,"7wkkvgw5a42aHmDwa1"
"I may have been on the high side",206,"7wkkvgw5a42aHmDwa1"
"It a Picasso so it will be a huge number",909,"7wkkvgw5a42aHmDwa1"
"30 million seems high",853,"7wkkvgw5a42aHmDwa1"
"crazy people lol",1136,"7wkkvgw5a42aHmDwa1"
"Haha 26",103,"7wkkvgw5a42aHmDwa1"
"yeah I would say that is more of the high side haha",341,"7wkkvgw5a42aHmDwa1"
"it's pretty big too",367,"7wkkvgw5a42aHmDwa1"
"It looks like a later work",206,"7wkkvgw5a42aHmDwa1"
"Haha how high?",45,"7wkkvgw5a42aHmDwa1"
"I thought it would be high too",450,"7wkkvgw5a42aHmDwa1"
"usually i think art paintings go for 3 or 4 million",853,"7wkkvgw5a42aHmDwa1"
"The person who composed the question intimated there were only two answers, 1 million and 500,00. I'm wonder whther s/he meant to include any other amount in-between?",42,"7wkkvgw5a42aHmDwa1"
"its def a good size painting",341,"7wkkvgw5a42aHmDwa1"
"one sold in 2015 for 180 mil",866,"7wkkvgw5a42aHmDwa1"
"Pretty much rich people have more dollars than sense haha",909,"7wkkvgw5a42aHmDwa1"
"ahaha",1136,"7wkkvgw5a42aHmDwa1"
"180 million",853,"7wkkvgw5a42aHmDwa1"
"I will go with 65 million",909,"7wkkvgw5a42aHmDwa1"
"omg",1136,"7wkkvgw5a42aHmDwa1"
"i think this may be more like a 20 or 30 million thing",639,"7wkkvgw5a42aHmDwa1"
"so pretty high in the mils",720,"7wkkvgw5a42aHmDwa1"
"piasso that famous",853,"7wkkvgw5a42aHmDwa1"
"I will go with 30",699,"7wkkvgw5a42aHmDwa1"
"I'm going with 3.5",882,"7wkkvgw5a42aHmDwa1"
"wow",630,"7wkkvgw5a42aHmDwa1"
"Yes best painter",909,"7wkkvgw5a42aHmDwa1"
"wow",45,"7wkkvgw5a42aHmDwa1"
"5 million",853,"7wkkvgw5a42aHmDwa1"
"3.5 too low",909,"7wkkvgw5a42aHmDwa1"
"yea",853,"7wkkvgw5a42aHmDwa1"
"at least teen",909,"7wkkvgw5a42aHmDwa1"
"hiigher",853,"7wkkvgw5a42aHmDwa1"
"im going to guess 35 million",639,"7wkkvgw5a42aHmDwa1"
"I think I’ll stick with 30 as well",450,"7wkkvgw5a42aHmDwa1"
"very big piccaso",1136,"7wkkvgw5a42aHmDwa1"
"Mid 50s",103,"7wkkvgw5a42aHmDwa1"
"10+ million seems just crazy ridiculous ...",341,"7wkkvgw5a42aHmDwa1"
"but so does 1 million on a paining (to me lol)",341,"7wkkvgw5a42aHmDwa1"
"I’ll go with 35",45,"7wkkvgw5a42aHmDwa1"
"between 40 and 60 is my guess",909,"7wkkvgw5a42aHmDwa1"
"i mean maybe Bezos bought it lol",639,"7wkkvgw5a42aHmDwa1"
"5 million my guess",853,"7wkkvgw5a42aHmDwa1"
"ill do 30",630,"7wkkvgw5a42aHmDwa1"
"yeah people buying this dont care about money lol",645,"7wkkvgw5a42aHmDwa1"
"true",853,"7wkkvgw5a42aHmDwa1"
"60",720,"7wkkvgw5a42aHmDwa1"
"5",853,"7wkkvgw5a42aHmDwa1"
"they prob used a credit card",341,"7wkkvgw5a42aHmDwa1"
NA,1149,"7wkkvgw5a42aHmDwa1"
NA,210,"7wkkvgw5a42aHmDwa1"
"Hi",261,"7wkkvgw5a42aHmDwa2"
"Hello",1065,"7wkkvgw5a42aHmDwa2"
"i guessed 8 million",116,"7wkkvgw5a42aHmDwa2"
"hi.",186,"7wkkvgw5a42aHmDwa2"
"hello",905,"7wkkvgw5a42aHmDwa2"
"hello",1334,"7wkkvgw5a42aHmDwa2"
"Hello",1117,"7wkkvgw5a42aHmDwa2"
"hi",1326,"7wkkvgw5a42aHmDwa2"
"7 million",401,"7wkkvgw5a42aHmDwa2"
"hi",907,"7wkkvgw5a42aHmDwa2"
"I guessed 2.5 million",1065,"7wkkvgw5a42aHmDwa2"
"Hi",215,"7wkkvgw5a42aHmDwa2"
"2.5 million for me",905,"7wkkvgw5a42aHmDwa2"
"3",498,"7wkkvgw5a42aHmDwa2"
"i guessed 3",1334,"7wkkvgw5a42aHmDwa2"
"Hi",81,"7wkkvgw5a42aHmDwa2"
"I guessed 4.5 million",1117,"7wkkvgw5a42aHmDwa2"
"I guess 0.2",261,"7wkkvgw5a42aHmDwa2"
"I guessed 15 million....its Picasso",186,"7wkkvgw5a42aHmDwa2"
"hi all",1271,"7wkkvgw5a42aHmDwa2"
"I am thinking that I was  low   at 40",707,"7wkkvgw5a42aHmDwa2"
"Hello. I guess 5 million.",1048,"7wkkvgw5a42aHmDwa2"
"3m for me",81,"7wkkvgw5a42aHmDwa2"
"Looks like a lot are between 2-5 million",1065,"7wkkvgw5a42aHmDwa2"
"i went for 85 million",907,"7wkkvgw5a42aHmDwa2"
"I also guessed 3",498,"7wkkvgw5a42aHmDwa2"
"I guessed 110 million",1271,"7wkkvgw5a42aHmDwa2"
"30 for me",56,"7wkkvgw5a42aHmDwa2"
"No way 85 million lol",1117,"7wkkvgw5a42aHmDwa2"
"never seen it before",905,"7wkkvgw5a42aHmDwa2"
"I said one but I think it's closer to 2 or 3",165,"7wkkvgw5a42aHmDwa2"
"its a very famous painting. i thi k kts closer to 10 mol than to 1",116,"7wkkvgw5a42aHmDwa2"
"most of picasso's paintings are being sold for 60-115 million",1326,"7wkkvgw5a42aHmDwa2"
"Yea between 2-5",261,"7wkkvgw5a42aHmDwa2"
"Wow we are all over the place",498,"7wkkvgw5a42aHmDwa2"
"Trust me , it is over 30 easy",707,"7wkkvgw5a42aHmDwa2"
"No idea I thought maybe 3",765,"7wkkvgw5a42aHmDwa2"
"anyone know how much an actual picasso sold for in the last 5 years?",1334,"7wkkvgw5a42aHmDwa2"
"Wow, huge spread",215,"7wkkvgw5a42aHmDwa2"
"lol",261,"7wkkvgw5a42aHmDwa2"
"Hmm",1117,"7wkkvgw5a42aHmDwa2"
"I have no idea.",186,"7wkkvgw5a42aHmDwa2"
"I agree with james",1065,"7wkkvgw5a42aHmDwa2"
"How much",905,"7wkkvgw5a42aHmDwa2"
"I think its a lot",186,"7wkkvgw5a42aHmDwa2"
"i remeber there was a painting sold for 110 million last month but don't know who",907,"7wkkvgw5a42aHmDwa2"
"agree with most of them selling well over 60 - 115",1271,"7wkkvgw5a42aHmDwa2"
"crazy yo",261,"7wkkvgw5a42aHmDwa2"
"probably around 50 million",1065,"7wkkvgw5a42aHmDwa2"
"Well I don't know much about art markets",1117,"7wkkvgw5a42aHmDwa2"
"oh wow more than I thought",765,"7wkkvgw5a42aHmDwa2"
"I was going to say 2 million, but then I realized how big it is. Over 5 feet tall.",1048,"7wkkvgw5a42aHmDwa2"
"Wow",905,"7wkkvgw5a42aHmDwa2"
"50-90 would be a good guess",707,"7wkkvgw5a42aHmDwa2"
"60 million?",1065,"7wkkvgw5a42aHmDwa2"
"50 million",401,"7wkkvgw5a42aHmDwa2"
"yeah im going even higher 110m",116,"7wkkvgw5a42aHmDwa2"
"Lets say 80",707,"7wkkvgw5a42aHmDwa2"
"The most expensive one he sold was 100 million",1065,"7wkkvgw5a42aHmDwa2"
"but why so much for a painting lmao",261,"7wkkvgw5a42aHmDwa2"
"I'll go higher with my next guess",186,"7wkkvgw5a42aHmDwa2"
"50 million",215,"7wkkvgw5a42aHmDwa2"
"its art",186,"7wkkvgw5a42aHmDwa2"
"Thats crazy for a painting",905,"7wkkvgw5a42aHmDwa2"
"Size doesn't do eveything, painting period does",81,"7wkkvgw5a42aHmDwa2"
"because it's probably priceless",1117,"7wkkvgw5a42aHmDwa2"
"original",1117,"7wkkvgw5a42aHmDwa2"
"80 is a good guess",707,"7wkkvgw5a42aHmDwa2"
"I'm going to say 80 as well",1065,"7wkkvgw5a42aHmDwa2"
"right? art is so subjective and seems made up how they assign value",1271,"7wkkvgw5a42aHmDwa2"
"but I have never seen this paiting before",907,"7wkkvgw5a42aHmDwa2"
"2.5 I'm sticking with it",905,"7wkkvgw5a42aHmDwa2"
"Df: is that a fact?",116,"7wkkvgw5a42aHmDwa2"
"I will go to 10 I think",498,"7wkkvgw5a42aHmDwa2"
"but seriously, judging from the art market and notable sales of late, definitely closer to 100",1271,"7wkkvgw5a42aHmDwa2"
"the 100 mil as the highest he sold for?",116,"7wkkvgw5a42aHmDwa2"
"than not",1271,"7wkkvgw5a42aHmDwa2"
"80 sounds good to me",215,"7wkkvgw5a42aHmDwa2"
"but its an ugly pic lol",261,"7wkkvgw5a42aHmDwa2"
"or 115 I think",1271,"7wkkvgw5a42aHmDwa2"
"115 is the highest one of his has sold for",1326,"7wkkvgw5a42aHmDwa2"
"yeah, 100 mil for me",116,"7wkkvgw5a42aHmDwa2"
"Picasso's go for anywhere from 20 to 150",707,"7wkkvgw5a42aHmDwa2"
"Can't be that much, that's insane",905,"7wkkvgw5a42aHmDwa2"
"Eye of the beholder",401,"7wkkvgw5a42aHmDwa2"
NA,1312,"7wkkvgw5a42aHmDwa2"
"Hello!",1044,"8Y83eoFuqiidSmTko1"
"Hey",77,"8Y83eoFuqiidSmTko1"
"what do you guys think?",785,"8Y83eoFuqiidSmTko1"
"hi",61,"8Y83eoFuqiidSmTko1"
"Hey",1372,"8Y83eoFuqiidSmTko1"
"Hi",854,"8Y83eoFuqiidSmTko1"
"I said 2500",79,"8Y83eoFuqiidSmTko1"
"I guesded 1000",220,"8Y83eoFuqiidSmTko1"
"hi everyone",785,"8Y83eoFuqiidSmTko1"
"hi",767,"8Y83eoFuqiidSmTko1"
"Hey",1164,"8Y83eoFuqiidSmTko1"
"hi.",518,"8Y83eoFuqiidSmTko1"
"I am not sure",1307,"8Y83eoFuqiidSmTko1"
"Hi all! Well I am assuming PHL would be lower.",57,"8Y83eoFuqiidSmTko1"
"1200",61,"8Y83eoFuqiidSmTko1"
"2000 here",69,"8Y83eoFuqiidSmTko1"
"I said 956",77,"8Y83eoFuqiidSmTko1"
"I guessed 1400",1307,"8Y83eoFuqiidSmTko1"
"900",1072,"8Y83eoFuqiidSmTko1"
"I said 720",57,"8Y83eoFuqiidSmTko1"
"I thought it was lower in Philadelphia",1164,"8Y83eoFuqiidSmTko1"
"I said 2200, basically double",644,"8Y83eoFuqiidSmTko1"
"3489 here",767,"8Y83eoFuqiidSmTko1"
"I think Philly is less violent than Baltimore. I said about 900.",780,"8Y83eoFuqiidSmTko1"
"I think about 1000.",1044,"8Y83eoFuqiidSmTko1"
"Also went with 2500",1372,"8Y83eoFuqiidSmTko1"
"hi cr 938",203,"8Y83eoFuqiidSmTko1"
"I also guessed 1000",854,"8Y83eoFuqiidSmTko1"
"790",785,"8Y83eoFuqiidSmTko1"
"baltimore is a little more rough than philly, but not much",518,"8Y83eoFuqiidSmTko1"
"753",1164,"8Y83eoFuqiidSmTko1"
"Baltimore is bad",220,"8Y83eoFuqiidSmTko1"
"No way; the 2000+ guesses are far too high",57,"8Y83eoFuqiidSmTko1"
"I also thought it would be lower in Philadelphia",183,"8Y83eoFuqiidSmTko1"
"so what are we going with?",77,"8Y83eoFuqiidSmTko1"
"The median here seems to be around 1500",79,"8Y83eoFuqiidSmTko1"
"1500",69,"8Y83eoFuqiidSmTko1"
"Philly is no where near as dangerous as Baltimore",1072,"8Y83eoFuqiidSmTko1"
"1500 sounds good to me",1372,"8Y83eoFuqiidSmTko1"
"really?",77,"8Y83eoFuqiidSmTko1"
"i still say 900",518,"8Y83eoFuqiidSmTko1"
"900 is good, but idk",785,"8Y83eoFuqiidSmTko1"
"yeah, I say lower",77,"8Y83eoFuqiidSmTko1"
"It should be lower in Philadelphia, so I guess about 1000.",1044,"8Y83eoFuqiidSmTko1"
"i think 1000",220,"8Y83eoFuqiidSmTko1"
"but isn't philly bigger too?",767,"8Y83eoFuqiidSmTko1"
"I am in agreement with 900",1072,"8Y83eoFuqiidSmTko1"
"cr still  think about 938",203,"8Y83eoFuqiidSmTko1"
"definitely not more than baltimore",518,"8Y83eoFuqiidSmTko1"
"K 1200?",79,"8Y83eoFuqiidSmTko1"
"I truly do not believe it is more than Baltimore. I have lived in PHL and visited Bmore on multiple occations",57,"8Y83eoFuqiidSmTko1"
"it should be lower in philly ?",644,"8Y83eoFuqiidSmTko1"
"Philly is bigger",780,"8Y83eoFuqiidSmTko1"
"I don't know much about Baltimore so I'm inclined to believe you that it's worse lol",1307,"8Y83eoFuqiidSmTko1"
"But brotherly love",780,"8Y83eoFuqiidSmTko1"
"lol",785,"8Y83eoFuqiidSmTko1"
"yeah",77,"8Y83eoFuqiidSmTko1"
"i think less is more realistic.  baltimore was top 3 or 4 in the country for a while",1164,"8Y83eoFuqiidSmTko1"
"I think Phili is safer",203,"8Y83eoFuqiidSmTko1"
"do we need to decide on a single number?",77,"8Y83eoFuqiidSmTko1"
"I know Philly has bad areas but also has decent areas",1307,"8Y83eoFuqiidSmTko1"
"Bigger doesn't always necessarily mean more dangerous",1072,"8Y83eoFuqiidSmTko1"
"We should try to decide on one number.",79,"8Y83eoFuqiidSmTko1"
"I do not think we need to decide",57,"8Y83eoFuqiidSmTko1"
"Philadelphia = ""City of Brotherly Love""   ///   Baltimore = The Wire",780,"8Y83eoFuqiidSmTko1"
"1000?",79,"8Y83eoFuqiidSmTko1"
"I mean, PHL is very, very gentrified in many parts",57,"8Y83eoFuqiidSmTko1"
"omg love the wire",785,"8Y83eoFuqiidSmTko1"
"hah! yep.",518,"8Y83eoFuqiidSmTko1"
"1000",69,"8Y83eoFuqiidSmTko1"
"including parts that were dangerous 10 years ago",57,"8Y83eoFuqiidSmTko1"
"i can with 1000",77,"8Y83eoFuqiidSmTko1"
"so around 1000?",220,"8Y83eoFuqiidSmTko1"
"1000 sounds good to me",1307,"8Y83eoFuqiidSmTko1"
"*go",77,"8Y83eoFuqiidSmTko1"
"gone from meth to 1mil apartments",57,"8Y83eoFuqiidSmTko1"
"700-900",780,"8Y83eoFuqiidSmTko1"
"Sounds like a plan.",79,"8Y83eoFuqiidSmTko1"
"agreed",1164,"8Y83eoFuqiidSmTko1"
"sounds good",785,"8Y83eoFuqiidSmTko1"
"1000 seems good",854,"8Y83eoFuqiidSmTko1"
"agreed",1044,"8Y83eoFuqiidSmTko1"
"I'm going to go lower as I don't think we need to agree",57,"8Y83eoFuqiidSmTko1"
"I am sticking with 900-something for now",780,"8Y83eoFuqiidSmTko1"
"agree 1000",61,"8Y83eoFuqiidSmTko1"
"i'll go up 100 to 1000 as a final guess",518,"8Y83eoFuqiidSmTko1"
"Sure, maybe 1,000 is better",1072,"8Y83eoFuqiidSmTko1"
"me too",785,"8Y83eoFuqiidSmTko1"
"I'm sticking with 938",203,"8Y83eoFuqiidSmTko1"
"I'm going with my initial 900",1072,"8Y83eoFuqiidSmTko1"
"900 all day",780,"8Y83eoFuqiidSmTko1"
NA,556,"8Y83eoFuqiidSmTko1"
"hey",12,"AHJqx322b5o6CTbwK1"
"Hello",655,"AHJqx322b5o6CTbwK1"
"Hi",1030,"AHJqx322b5o6CTbwK1"
"hey",418,"AHJqx322b5o6CTbwK1"
"hi",1195,"AHJqx322b5o6CTbwK1"
"Hello",1383,"AHJqx322b5o6CTbwK1"
"Hi",1076,"AHJqx322b5o6CTbwK1"
"i guessed 35000",655,"AHJqx322b5o6CTbwK1"
"Howdy",1112,"AHJqx322b5o6CTbwK1"
"hello",861,"AHJqx322b5o6CTbwK1"
"hello",531,"AHJqx322b5o6CTbwK1"
"hi",326,"AHJqx322b5o6CTbwK1"
"hi hello",1354,"AHJqx322b5o6CTbwK1"
"Hello",641,"AHJqx322b5o6CTbwK1"
"Hey",179,"AHJqx322b5o6CTbwK1"
"I'm not sure of the right answer I put 15,000",1030,"AHJqx322b5o6CTbwK1"
"how are you",326,"AHJqx322b5o6CTbwK1"
"hi",966,"AHJqx322b5o6CTbwK1"
"hi. i guessed 25000",1163,"AHJqx322b5o6CTbwK1"
"I guessed 30,000...I think it met it's goal",861,"AHJqx322b5o6CTbwK1"
"I put 60,000",1195,"AHJqx322b5o6CTbwK1"
"27000",326,"AHJqx322b5o6CTbwK1"
"I guessed 50,000 but I have no idea",12,"AHJqx322b5o6CTbwK1"
"i put 30000",1209,"AHJqx322b5o6CTbwK1"
"I put 22,000",1354,"AHJqx322b5o6CTbwK1"
"I guessed 17000",1206,"AHJqx322b5o6CTbwK1"
"I pur 19000",966,"AHJqx322b5o6CTbwK1"
"I think it met or exceeded its goal",861,"AHJqx322b5o6CTbwK1"
"this one is kinda difficult",418,"AHJqx322b5o6CTbwK1"
"sometimes they go over goal",655,"AHJqx322b5o6CTbwK1"
"I out 80000",1076,"AHJqx322b5o6CTbwK1"
"most people like music... but do people like it enough to go to a physical location to listen to a song?",1163,"AHJqx322b5o6CTbwK1"
"It is a pretty good idea I guess the amount raised could be high",1030,"AHJqx322b5o6CTbwK1"
"I think it sounds dumb but I bet it exceeded its goal",12,"AHJqx322b5o6CTbwK1"
"I guessed 500 - why would you go to specific locations when you can just go on the internet?",1383,"AHJqx322b5o6CTbwK1"
"It could be fun like Pokemon Go, looking for the locations..",1195,"AHJqx322b5o6CTbwK1"
"put*",1354,"AHJqx322b5o6CTbwK1"
"10000",179,"AHJqx322b5o6CTbwK1"
"I am guessing half",531,"AHJqx322b5o6CTbwK1"
"I guessed 35000",641,"AHJqx322b5o6CTbwK1"
"might be 10500",326,"AHJqx322b5o6CTbwK1"
"That's true most people like using their phones, instant gratification",1030,"AHJqx322b5o6CTbwK1"
"I thought only 10k",1112,"AHJqx322b5o6CTbwK1"
"I don’t think this would’ve done well I said 5000",1141,"AHJqx322b5o6CTbwK1"
"I don't think they met the goal",1030,"AHJqx322b5o6CTbwK1"
"10500",326,"AHJqx322b5o6CTbwK1"
"I don't think it went over goal  cuz its too much work for millenials to walk",1209,"AHJqx322b5o6CTbwK1"
"I don't think they met the goal",966,"AHJqx322b5o6CTbwK1"
"Didn’t think it was a great idea",1112,"AHJqx322b5o6CTbwK1"
"pokemon go is a huge success... at least with this, you'd get to listen to a song too? so maybe it did meet its goal",1163,"AHJqx322b5o6CTbwK1"
"depending on the artist, they might want to go to the physical location...be among the first to hear a song",861,"AHJqx322b5o6CTbwK1"
"i think the number is close either above or below 30",655,"AHJqx322b5o6CTbwK1"
"I think I'm gonna go lower maybe 10,000",1030,"AHJqx322b5o6CTbwK1"
"like why would you walk around and play Pokemon Go?",861,"AHJqx322b5o6CTbwK1"
"the question is how did investors react. for 30k you only need one record company to take a punt",12,"AHJqx322b5o6CTbwK1"
"Not too many ppl want to go somewhere to hear a new song?",1112,"AHJqx322b5o6CTbwK1"
"then again someone would steal the song and upload it anyway",1195,"AHJqx322b5o6CTbwK1"
"I might go lower also!",1354,"AHJqx322b5o6CTbwK1"
"Doubt it got anywhere close to its goal. 500 pounds. Do they tell you at the end?",1383,"AHJqx322b5o6CTbwK1"
"im thinking 15000-20000",655,"AHJqx322b5o6CTbwK1"
"People still go ro movies though",1076,"AHJqx322b5o6CTbwK1"
"i am actually thinking of higher.. because of the pokemon go reference. who would have thought that would be the success it is",1163,"AHJqx322b5o6CTbwK1"
"I am with flturk",966,"AHJqx322b5o6CTbwK1"
"maybe the equity helped",655,"AHJqx322b5o6CTbwK1"
"i think 10500 and 17000",326,"AHJqx322b5o6CTbwK1"
"I don't know if they tell you",1030,"AHJqx322b5o6CTbwK1"
"I still think higher",12,"AHJqx322b5o6CTbwK1"
"i am going to stick with 25000",1163,"AHJqx322b5o6CTbwK1"
"who has right answer",326,"AHJqx322b5o6CTbwK1"
"I agree with FLTurk...the equity is pretty decent",861,"AHJqx322b5o6CTbwK1"
"imagine dropping a new song at the 02 in london",12,"AHJqx322b5o6CTbwK1"
"I'm going with 10000",1030,"AHJqx322b5o6CTbwK1"
NA,869,"AHJqx322b5o6CTbwK1"
"Ay hello",1090,"AHJqx322b5o6CTbwK2"
"Hi!",124,"AHJqx322b5o6CTbwK2"
"hello",547,"AHJqx322b5o6CTbwK2"
"hello",834,"AHJqx322b5o6CTbwK2"
"HELLO",1248,"AHJqx322b5o6CTbwK2"
"hello",754,"AHJqx322b5o6CTbwK2"
"Hi-o",508,"AHJqx322b5o6CTbwK2"
"Hello",1368,"AHJqx322b5o6CTbwK2"
"Hi!",137,"AHJqx322b5o6CTbwK2"
"Hello",976,"AHJqx322b5o6CTbwK2"
"hi",583,"AHJqx322b5o6CTbwK2"
"what does everyone think",754,"AHJqx322b5o6CTbwK2"
"ola",15,"AHJqx322b5o6CTbwK2"
"Hi",1270,"AHJqx322b5o6CTbwK2"
"hi",898,"AHJqx322b5o6CTbwK2"
"I guessed 21,000",124,"AHJqx322b5o6CTbwK2"
"hi",296,"AHJqx322b5o6CTbwK2"
"Hey hey",1352,"AHJqx322b5o6CTbwK2"
"I put 20000",1057,"AHJqx322b5o6CTbwK2"
"I think people would give money to this",547,"AHJqx322b5o6CTbwK2"
"Hey",295,"AHJqx322b5o6CTbwK2"
"I had 25,000",583,"AHJqx322b5o6CTbwK2"
"15000",1270,"AHJqx322b5o6CTbwK2"
"I have no clue, I guessed 12k,",508,"AHJqx322b5o6CTbwK2"
"I guessed 18k",834,"AHJqx322b5o6CTbwK2"
"I did 25000",1368,"AHJqx322b5o6CTbwK2"
"I said 31,000",547,"AHJqx322b5o6CTbwK2"
"I said 15000",1352,"AHJqx322b5o6CTbwK2"
"I guessed 10,000",137,"AHJqx322b5o6CTbwK2"
"ok  I guessed low 15000",754,"AHJqx322b5o6CTbwK2"
"it seems like it might go over",547,"AHJqx322b5o6CTbwK2"
"i guessed 280k",15,"AHJqx322b5o6CTbwK2"
"i guessed 10k",296,"AHJqx322b5o6CTbwK2"
"20k",898,"AHJqx322b5o6CTbwK2"
"I felt like people would donate, just not enough to make goal.",124,"AHJqx322b5o6CTbwK2"
"I wasn't quite sure, i guessed 42000 thinking it exceeded",1248,"AHJqx322b5o6CTbwK2"
"Half the amount",1270,"AHJqx322b5o6CTbwK2"
"Perhaps you are right",1248,"AHJqx322b5o6CTbwK2"
"It was an interesting idea.",124,"AHJqx322b5o6CTbwK2"
"I guessed 10k",976,"AHJqx322b5o6CTbwK2"
"what should we agree on",754,"AHJqx322b5o6CTbwK2"
"I said exceeded too",547,"AHJqx322b5o6CTbwK2"
"maybe get closer than half",1248,"AHJqx322b5o6CTbwK2"
"More than half, I agree.",124,"AHJqx322b5o6CTbwK2"
"maybe 24K?",1248,"AHJqx322b5o6CTbwK2"
"19000",754,"AHJqx322b5o6CTbwK2"
"I think half",1270,"AHJqx322b5o6CTbwK2"
"20k",898,"AHJqx322b5o6CTbwK2"
"maybe 20000?",583,"AHJqx322b5o6CTbwK2"
"24K is good by me",124,"AHJqx322b5o6CTbwK2"
"we seem to be around 20-25",1057,"AHJqx322b5o6CTbwK2"
"24 k is good",1368,"AHJqx322b5o6CTbwK2"
"i say at least 10x the initial goal was raised",15,"AHJqx322b5o6CTbwK2"
"Faith I agree people will donate as they can",884,"AHJqx322b5o6CTbwK2"
"15k",1270,"AHJqx322b5o6CTbwK2"
"We dont have to agree",547,"AHJqx322b5o6CTbwK2"
"Definitely didn't think it would make it's goal",1352,"AHJqx322b5o6CTbwK2"
"20k",295,"AHJqx322b5o6CTbwK2"
"They asked for 30k and didn't get 30k? That would seem weird to me.",1090,"AHJqx322b5o6CTbwK2"
"maybe 20000",754,"AHJqx322b5o6CTbwK2"
"I agree 15k",1270,"AHJqx322b5o6CTbwK2"
"I still like 20",1057,"AHJqx322b5o6CTbwK2"
"It's kind of a fanciful idea.",124,"AHJqx322b5o6CTbwK2"
"I think they'll get the 30k for 35% control of the company",1090,"AHJqx322b5o6CTbwK2"
"I like 20k",296,"AHJqx322b5o6CTbwK2"
"Faith I thought a little higher 150,000",884,"AHJqx322b5o6CTbwK2"
"To drop things out in public.",124,"AHJqx322b5o6CTbwK2"
"in my experience crowdfundign apps almost alwasy exceed their goal by a large margin",15,"AHJqx322b5o6CTbwK2"
"I'd guess 50k. Think about shark tank",1090,"AHJqx322b5o6CTbwK2"
"Mhmm...like who has time to go to a specific location??",1352,"AHJqx322b5o6CTbwK2"
"if you've guy seen that tv show before",1090,"AHJqx322b5o6CTbwK2"
"I think 20k still",898,"AHJqx322b5o6CTbwK2"
"Crowdfunding fails all the time",296,"AHJqx322b5o6CTbwK2"
"pokemon go",547,"AHJqx322b5o6CTbwK2"
"I didn't think it would make its goal",583,"AHJqx322b5o6CTbwK2"
